title,performer,adjective,adjective_id,av_adjective,av_id
I Guess I''ll Have to Change My Plans,Frank Sinatra,Sparkling,10200,sparkling,78
Dancing on the Ceiling,Frank Sinatra,Sparkling,10200,sparkling,78
When Your Lover Has Gone,Frank Sinatra,Sparkling,10200,sparkling,78
I Get Along Without You Very Well,Frank Sinatra,Sparkling,10200,sparkling,78
Fran-Dance,John Coltrane,Sparkling,10200,sparkling,78
Tiger Rag,Duke Ellington,Sparkling,10200,sparkling,78
Three Coins in the Fountain,Frank Sinatra,Sparkling,10200,sparkling,78
I Don''t Wanna Be Kissed (By Anyone But You),Miles Davis,Sparkling,10200,sparkling,78
Over the Rainbow,Frank Sinatra,Sparkling,10200,sparkling,78
Fools Rush In,Frank Sinatra,Sparkling,10200,sparkling,78
Laura,Frank Sinatra,Sparkling,10200,sparkling,78
Praying For Time,George Michael,Sparkling,10200,sparkling,78
The Very Thought of You,Frank Sinatra,Sparkling,10200,sparkling,78
Don''t Rain on My Parade,Barbra Streisand,Sparkling,10200,sparkling,78
Father Figure,George Michael,Sparkling,10200,sparkling,78
Echoes of Harlem,Duke Ellington,Sparkling,10200,sparkling,78
I Wanna Be Down,Brandy,Sparkling,10200,sparkling,78
Ex Lion Tamer,Wire,Sparse,10201,Serene,13
Lowdown,Wire,Sparse,10201,Serene,13
Folsom Prison Blues,Johnny Cash,Sparse,10201,Serene,13
I Still Miss Someone,Johnny Cash,Sparse,10201,Serene,13
Rusty Cage,Johnny Cash,Sparse,10201,Serene,13
I''ve Been Everywhere,Johnny Cash,Sparse,10201,Serene,13
Get Rhythm,Johnny Cash,Sparse,10201,Serene,13
The Grand Coulee Dam,Woody Guthrie,Sparse,10201,Serene,13
This Land Is Your Land,Woody Guthrie,Sparse,10201,Serene,13
Pastures of Plenty,Woody Guthrie,Sparse,10201,Serene,13
I Know She Hung the Moon,Toby Keith,Sparse,10201,Serene,13
Street Spirit (Fade Out),Radiohead,Sparse,10201,Serene,13
Little 15,Depeche Mode,Sparse,10201,Serene,13
Outdoor Miner,Wire,Sparse,10201,Serene,13
Heartbeat,Wire,Sparse,10201,Serene,13
Cold River,John Hiatt,Sparse,10201,Serene,13
Love''s Not Where We Thought We Left It,John Hiatt,Sparse,10201,Serene,13
Master of Disaster,John Hiatt,Sparse,10201,Serene,13
Goodbye Little Darlin'',Johnny Cash,Sparse,10201,Serene,13
Drop It Like It''s Hot,Snoop Dogg,Sparse,10201,Serene,13
Soldier,Destiny''s Child,Sparse,10201,Serene,13
The Wreck of the Old 97,Johnny Cash,Sparse,10201,Serene,13
Burn,Usher,Sparse,10201,Serene,13
Hey  Porter!,Johnny Cash,Sparse,10201,Serene,13
You''re the Nearest Thing to Heaven,Johnny Cash,Sparse,10201,Serene,13
Oh  Lonesome Me,Johnny Cash,Sparse,10201,Serene,13
Long Black Veil,Johnny Cash,Sparse,10201,Serene,13
Green  Green Grass of Home,Johnny Cash,Sparse,10201,Serene,13
Don''t Take Your Guns to Town,Johnny Cash,Sparse,10201,Serene,13
Down the Street to 301,Johnny Cash,Sparse,10201,Serene,13
Wide Open Road,Johnny Cash,Sparse,10201,Serene,13
Blue Train,Johnny Cash,Sparse,10201,Serene,13
Belshazzar,Johnny Cash,Sparse,10201,Serene,13
Wreck of the Old ''97,Johnny Cash,Sparse,10201,Serene,13
Goodbye Little Darlin'' Goodbye,Johnny Cash,Sparse,10201,Serene,13
Sam Hall,Johnny Cash,Sparse,10201,Serene,13
Hurt,Johnny Cash,Sparse,10201,Serene,13
The Man Comes Around,Johnny Cash,Sparse,10201,Serene,13
Butterflyz,Alicia Keys,Sparse,10201,Serene,13
Hard  Ain''t It Hard,Woody Guthrie,Sparse,10201,Serene,13
Shine on You Crazy Diamond,Pink Floyd,Sparse,10201,Serene,13
Fade Away and Radiate,Blondie,Sparse,10201,Serene,13
Surfin'',The Beach Boys,Sparse,10201,Serene,13
Wanted Man,Johnny Cash,Sparse,10201,Serene,13
Flushed from the Bathroom of Your Heart,Johnny Cash,Sparse,10201,Serene,13
Cocaine Blues,Johnny Cash,Sparse,10201,Serene,13
Dark as the Dungeon,Johnny Cash,Sparse,10201,Serene,13
The Streets of Laredo,Johnny Cash,Sparse,10201,Serene,13
Hardin Wouldn''t Run,Johnny Cash,Sparse,10201,Serene,13
Without Love,Johnny Cash,Sparse,10201,Serene,13
Fearless,Taylor Swift,Spicy,10202,spicy,33
Boogie Chillun,John Lee Hooker,Spicy,10202,spicy,33
Be with You,Enrique Iglesias,Spicy,10202,spicy,33
La Bomba,Ricky Martin,Spicy,10202,spicy,33
Marluma,Ricky Martin,Spicy,10202,spicy,33
Whiskey River,Willie Nelson,Spicy,10202,spicy,33
Pay Me My Money Down,Bruce Springsteen,Spicy,10202,spicy,33
Oh Marie,Dean Martin,Spicy,10202,spicy,33
Come Back to Sorrento,Dean Martin,Spicy,10202,spicy,33
Hey Brother  Pour the Wine,Dean Martin,Spicy,10202,spicy,33
Some Beach,Blake Shelton,Spicy,10202,spicy,33
The Magic Hour,Wynton Marsalis,Spicy,10202,spicy,33
Kiss of Fire,Louis Armstrong,Spicy,10202,spicy,33
Hope You''re Feeling Better,Santana,Spicy,10202,spicy,33
Whiskey River,Trick Pony,Spicy,10202,spicy,33
Stompin'' at the Savoy,Louis Armstrong,Spicy,10202,spicy,33
Whiskey River,Willie Nelson,Spicy,10202,spicy,33
La Cucaracha,Louis Armstrong,Spicy,10202,spicy,33
The Last Time I Saw Paris,Sonny Rollins,Spicy,10202,spicy,33
Escape,Enrique Iglesias,Spicy,10202,spicy,33
Hole in Your Soul,ABBA,Spicy,10202,spicy,33
St. Thomas,Sonny Rollins,Spicy,10202,spicy,33
Diminuendo in Blue,Duke Ellington,Spicy,10202,spicy,33
Lonely Fire,Chick Corea,Spicy,10202,spicy,33
Bella (She''s All I Ever Had),Ricky Martin,Spicy,10202,spicy,33
Private Emotion,Ricky Martin,Spicy,10202,spicy,33
Shake Your Bon-Bon,Ricky Martin,Spicy,10202,spicy,33
She''s All I Ever Had,Ricky Martin,Spicy,10202,spicy,33
Yaphet,Miles Davis,Spicy,10202,spicy,33
Lonely Fire,Miles Davis,Spicy,10202,spicy,33
Go Ahead John,Miles Davis,Spicy,10202,spicy,33
South of the Border,Frank Sinatra,Spicy,10202,spicy,33
Brazil,Frank Sinatra,Spicy,10202,spicy,33
Mack the Knife,Duke Ellington,Spicy,10202,spicy,33
Let the Good Times Roll,B.B. King,Spicy,10202,spicy,33
Never Make a Move Too Soon,B.B. King,Spicy,10202,spicy,33
In the Court of King Oliver,Wynton Marsalis,Spicy,10202,spicy,33
Conga,Gloria Estefan,Spicy,10202,spicy,33
Diminuendo in Blue/Blow by Blow,Duke Ellington,Spicy,10202,spicy,33
Lady Marmalade,Patti LaBelle,Spicy,10202,spicy,33
Doin'' the Voom Voom,Duke Ellington & His Orchestra,Spicy,10202,spicy,33
Asiatic Raes,Sonny Rollins,Spicy,10202,spicy,33
Persuasion,Santana,Spicy,10202,spicy,33
When the Saints Go Marching In,Jerry Lee Lewis,Spicy,10202,spicy,33
Cathedral in a Suitcase,Pat Metheny,Spicy,10202,spicy,33
I Don''t Need Your Rockin'' Chair,George Jones,Spicy,10202,spicy,33
Hold ''Em Joe,Sonny Rollins,Spicy,10202,spicy,33
Stay All Night (Stay a Little Longer),Willie Nelson,Spicy,10202,spicy,33
Take the Coltrane,John Coltrane,Spicy,10202,spicy,33
Lullaby of Broadway,Tony Bennett,Spicy,10202,spicy,33
Hark! The Herald Angels Sing,Bob Dylan,Spiritual,10203,spiritual,165
Ave Maria,Barbra Streisand,Spiritual,10203,spiritual,165
Across the Universe,The Beatles,Spiritual,10203,spiritual,165
We Shall Overcome,The Sessions Band,Spiritual,10203,spiritual,165
When the Saints Go Marching In,The Sessions Band,Spiritual,10203,spiritual,165
Further On (Up the Road),The Sessions Band,Spiritual,10203,spiritual,165
You Are My King (Amazing Love),Newsboys,Spiritual,10203,spiritual,165
I Will Be Here,Steven Curtis Chapman,Spiritual,10203,spiritual,165
Just a Closer Walk with Thee,Patsy Cline,Spiritual,10203,spiritual,165
We Shall Overcome,Bruce Springsteen,Spiritual,10203,spiritual,165
O Mary Don''t You Weep,Bruce Springsteen,Spiritual,10203,spiritual,165
So What the Fuss,Stevie Wonder,Spiritual,10203,spiritual,165
Freedom Fries,Robert Plant,Spiritual,10203,spiritual,165
Daddy Was an Old Time Preacher Man,Dolly Parton,Spiritual,10203,spiritual,165
(Walk That) Lonesome Valley,Jerry Lee Lewis,Spiritual,10203,spiritual,165
Live Like You Were Dying,Tim McGraw,Spiritual,10203,spiritual,165
Family Bible,George Jones,Spiritual,10203,spiritual,165
Mama Liked the Roses,Elvis Presley,Spiritual,10203,spiritual,165
Jesus Is Just Alright,The Byrds,Spiritual,10203,spiritual,165
The Beauty of the Days Gone By,Van Morrison,Spiritual,10203,spiritual,165
Testimony,Mary J. Blige,Spiritual,10203,spiritual,165
Tell It All Brother,Kenny Rogers,Spiritual,10203,spiritual,165
Let It Be,Aretha Franklin,Spiritual,10203,spiritual,165
The River of Dreams,Billy Joel,Spiritual,10203,spiritual,165
Silent Night,Bing Crosby,Spiritual,10203,spiritual,165
Precious Lord,B.B. King,Spiritual,10203,spiritual,165
Come Sunday,Duke Ellington,Spiritual,10203,spiritual,165
Daddy Sang Bass,Johnny Cash,Spiritual,10203,spiritual,165
Spirit in the Dark,Aretha Franklin,Spiritual,10203,spiritual,165
As,Stevie Wonder,Spiritual,10203,spiritual,165
Isn''t She Lovely,Stevie Wonder,Spiritual,10203,spiritual,165
Entertaining Angels,Newsboys,Spiritual,10203,spiritual,165
Right On,Marvin Gaye,Spiritual,10203,spiritual,165
Ballerina,Van Morrison,Spiritual,10203,spiritual,165
Astral Weeks,Van Morrison,Spiritual,10203,spiritual,165
He Was a Friend of Mine,The Byrds,Spiritual,10203,spiritual,165
Mr. Pastorius,Miles Davis,Spiritual,10203,spiritual,165
Heaven Help Us All,Stevie Wonder,Spiritual,10203,spiritual,165
Here I Am (Come and Take Me),Al Green,Spiritual,10203,spiritual,165
Call Me (Come Back Home),Al Green,Spiritual,10203,spiritual,165
Will the Circle Be Unbroken,George Jones,Spiritual,10203,spiritual,165
Family Bible,Willie Nelson,Spiritual,10203,spiritual,165
My Life,Mary J. Blige,Spiritual,10203,spiritual,165
When the Saints Go Marching In,Jerry Lee Lewis,Spiritual,10203,spiritual,165
Can''t Find My Way Home,Eric Clapton,Spiritual,10203,spiritual,165
Silent Night,Elvis Presley,Spiritual,10203,spiritual,165
O Little Town of Bethlehem,Elvis Presley,Spiritual,10203,spiritual,165
Believe,Lenny Kravitz,Spiritual,10203,spiritual,165
Shine,Newsboys,Spiritual,10203,spiritual,165
That''s What Love Is For,Amy Grant,Spiritual,10203,spiritual,165
Chino,The Fall,Spontaneous,10204,spontaneous,149
Weather Report 2,The Fall,Spontaneous,10204,spontaneous,149
Strange Days,The Doors,Spooky,10205,spooky,118
Wake the Dead,Alice Cooper,Spooky,10205,spooky,118
Within You Without You,The Beatles,Spooky,10205,spooky,118
Revolution 9,The Beatles,Spooky,10205,spooky,118
I Am the Walrus,The Beatles,Spooky,10205,spooky,118
Strawberry Fields Forever,The Beatles,Spooky,10205,spooky,118
Tomorrow Never Knows,The Beatles,Spooky,10205,spooky,118
Eleanor Rigby,The Beatles,Spooky,10205,spooky,118
It''s All Too Much,The Beatles,Spooky,10205,spooky,118
Only a Northern Song,The Beatles,Spooky,10205,spooky,118
Karma Police,Radiohead,Spooky,10205,spooky,118
Lady Sings the Blues,Billie Holiday,Spooky,10205,spooky,118
Within You Without You/Tomorrow Never Knows,The Beatles,Spooky,10205,spooky,118
The End,The Doors,Spooky,10205,spooky,118
People Are Strange,The Doors,Spooky,10205,spooky,118
Climbing Up the Walls,Radiohead,Spooky,10205,spooky,118
I Got You,Split Enz,Spooky,10205,spooky,118
Hurricane,Carl Barât,Spooky,10205,spooky,118
DARE,Gorillaz,Spooky,10205,spooky,118
Feel Good Inc.,Gorillaz,Spooky,10205,spooky,118
Kids with Guns,Gorillaz,Spooky,10205,spooky,118
Mosh,Eminem,Spooky,10205,spooky,118
Fields of Alfalfa,Bill Frisell,Spooky,10205,spooky,118
China Girl,David Bowie,Spooky,10205,spooky,118
Ode to Billie Joe,Bobbie Gentry,Spooky,10205,spooky,118
Cold Irons Bound,Bob Dylan,Spooky,10205,spooky,118
Paint It Black,The Rolling Stones,Spooky,10205,spooky,118
Port of Lonely Hearts,Johnny Cash,Spooky,10205,spooky,118
Hurt,Johnny Cash,Spooky,10205,spooky,118
Man in the Long Black Coat,Bob Dylan,Spooky,10205,spooky,118
Lucky,Radiohead,Spooky,10205,spooky,118
American Skin (41 Shots),Bruce Springsteen,Spooky,10205,spooky,118
The River,Bruce Springsteen,Spooky,10205,spooky,118
East St. Louis Toodle-Oo,Duke Ellington,Spooky,10205,spooky,118
Dark as the Dungeon,Johnny Cash,Spooky,10205,spooky,118
White Room,Eric Clapton,Spooky,10205,spooky,118
Riders on the Storm,The Doors,Spooky,10205,spooky,118
Spanish Key,Miles Davis,Spooky,10205,spooky,118
Jack-A-Roe,Bob Dylan,Spooky,10205,spooky,118
Gold Dust Woman,Fleetwood Mac,Spooky,10205,spooky,118
Let Him Dangle,Elvis Costello,Spooky,10205,spooky,118
What''s the New Mary Jane?,The Beatles,Spooky,10205,spooky,118
Footprints,Miles Davis,Spooky,10205,spooky,118
Beyond Belief,Elvis Costello,Spooky,10205,spooky,118
Black Jack Davey,Bob Dylan,Spooky,10205,spooky,118
Hurricane,Bob Dylan,Spooky,10205,spooky,118
He Thought of Cars,Blur,Spooky,10205,spooky,118
Highlands,Bob Dylan,Spooky,10205,spooky,118
Can''t Wait,Bob Dylan,Spooky,10205,spooky,118
Love Sick,Bob Dylan,Spooky,10205,spooky,118
Some Day My Prince Will Come,Miles Davis,Sprawling,10206,Elated,5
Masqualero,Miles Davis Quintet,Sprawling,10206,Elated,5
Solar,Miles Davis,Sprawling,10206,Elated,5
Badge,Eric Clapton,Sprawling,10206,Elated,5
Crossroads,Eric Clapton,Sprawling,10206,Elated,5
Moja  Pt. 1,Miles Davis,Sprawling,10206,Elated,5
A Day in the Life,The Beatles,Sprawling,10206,Elated,5
Happiness Is a Warm Gun,The Beatles,Sprawling,10206,Elated,5
Revolution 9,The Beatles,Sprawling,10206,Elated,5
I Am the Walrus,The Beatles,Sprawling,10206,Elated,5
Strawberry Fields Forever,The Beatles,Sprawling,10206,Elated,5
Across the Universe,The Beatles,Sprawling,10206,Elated,5
I''ve Got a Feeling,The Beatles,Sprawling,10206,Elated,5
Tomorrow Never Knows,The Beatles,Sprawling,10206,Elated,5
I''m Only Sleeping,The Beatles,Sprawling,10206,Elated,5
It''s All Too Much,The Beatles,Sprawling,10206,Elated,5
I Thought About You,Miles Davis,Sprawling,10206,Elated,5
Teo,Miles Davis,Sprawling,10206,Elated,5
Someday My Prince Will Come,Miles Davis,Sprawling,10206,Elated,5
Shine Over Babylon,Sheryl Crow,Sprawling,10206,Elated,5
Brownsville Girl,Bob Dylan,Sprawling,10206,Elated,5
There Is No Greater Love,Miles Davis,Sprawling,10206,Elated,5
Heroes and Villains,Brian Wilson,Sprawling,10206,Elated,5
Armando''s Rhumba,Chick Corea,Sprawling,10206,Elated,5
Diminuendo and Crescendo in Blue,Duke Ellington,Sprawling,10206,Elated,5
Someday My Prince Will Come,Miles Davis,Sprawling,10206,Elated,5
You Took the Words Right Out of My Mouth (Hot Summer Night),Meat Loaf,Sprawling,10206,Elated,5
Badge,Eric Clapton,Sprawling,10206,Elated,5
Filles de Kilimanjaro,Miles Davis,Sprawling,10206,Elated,5
Petits Machins (Little Stuff),Miles Davis,Sprawling,10206,Elated,5
Frelon Brun (Brown Hornet),Miles Davis,Sprawling,10206,Elated,5
Skin Deep,Duke Ellington,Sprawling,10206,Elated,5
Someday My Prince Will Come,John Coltrane,Sprawling,10206,Elated,5
Tenth Avenue Freeze-Out,Bruce Springsteen,Sprawling,10206,Elated,5
Tenth Avenue Freeze-Out,Bruce Springsteen,Sprawling,10206,Elated,5
You Can''t Always Get What You Want,The Rolling Stones,Sprawling,10206,Elated,5
Band on the Run,Paul McCartney,Sprawling,10206,Elated,5
White Room,Eric Clapton,Sprawling,10206,Elated,5
Sunshine of Your Love,Eric Clapton,Sprawling,10206,Elated,5
I''d Do Anything for Love (But I Won''t Do That),Meat Loaf,Sprawling,10206,Elated,5
Walkin'',Miles Davis,Sprawling,10206,Elated,5
Spanish Key,Miles Davis,Sprawling,10206,Elated,5
Tremor Christ,Pearl Jam,Sprawling,10206,Elated,5
Señor (Tales of Yankee Power),Bob Dylan,Sprawling,10206,Elated,5
Guilty Conscience,Eminem,Sprawling,10206,Elated,5
Sunshine of Your Love,Eric Clapton,Sprawling,10206,Elated,5
Idiot Wind,Bob Dylan,Sprawling,10206,Elated,5
Lily  Rosemary and the Jack of Hearts,Bob Dylan,Sprawling,10206,Elated,5
Streetlife Serenader,Billy Joel,Sprawling,10206,Elated,5
Say Goodbye to Hollywood,Billy Joel,Sprawling,10206,Elated,5
Mandolin Concerto  for mandolin  strings & continuo in C major  RV 425,Budapest Strings,Sprightly,10207,Happy,8
Wassail Song,Leroy Anderson,Sprightly,10207,Happy,8
Listen to What the Man Said,Paul McCartney,Springlike,10208,spring,166
I Get a Kick Out of You,Nelson Riddle & His Orchestra,Springlike,10208,spring,166
Mr. Blue Sky,Electric Light Orchestra,Springlike,10208,spring,166
Michelle,The Beatles,Springlike,10208,spring,166
Here Comes the Sun,The Beatles,Springlike,10208,spring,166
The Fool on the Hill,The Beatles,Springlike,10208,spring,166
I Could Write a Book,Ella Fitzgerald,Springlike,10208,spring,166
My Funny Valentine,Ella Fitzgerald,Springlike,10208,spring,166
You''re All I Need to Get By,Marvin Gaye,Springlike,10208,spring,166
The Grand Coulee Dam,Woody Guthrie,Springlike,10208,spring,166
Pastures of Plenty,Woody Guthrie,Springlike,10208,spring,166
I Know She Hung the Moon,Toby Keith,Springlike,10208,spring,166
Wouldn''t Wanna Be Ya,Toby Keith,Springlike,10208,spring,166
I''m Gonna Sit Right Down and Write Myself a Letter,Frank Sinatra,Springlike,10208,spring,166
That''s Amore,Dean Martin,Springlike,10208,spring,166
It''s Only a Paper Moon,The Delta Rhythm Boys,Springlike,10208,spring,166
How Sweet It Is to Be Loved by You,Marvin Gaye,Springlike,10208,spring,166
Pennies from Heaven,Louis Armstrong,Springlike,10208,spring,166
A Fine Romance,Ella Fitzgerald,Springlike,10208,spring,166
April in Paris,Frank Sinatra,Springlike,10208,spring,166
Sing Me a Swing Song (And Let Me Dance),Ella Fitzgerald,Springlike,10208,spring,166
(Now and Then There''s) A Fool Such as I,Elvis Presley,Springlike,10208,spring,166
My Girl,Smokey Robinson,Springlike,10208,spring,166
The Song Is You,Tommy Dorsey,Springlike,10208,spring,166
On Green Dolphin Street,Miles Davis,Springlike,10208,spring,166
I Only Have Eyes for You,Frank Sinatra,Springlike,10208,spring,166
Hello  Dolly!,Louis Armstrong,Springlike,10208,spring,166
I''ve Got You Under My Skin,Ella Fitzgerald,Springlike,10208,spring,166
A-Tisket  A-Tasket,Ella Fitzgerald,Springlike,10208,spring,166
The Song Is You,Tommy Dorsey,Springlike,10208,spring,166
I Can Hear Music,The Beach Boys,Springlike,10208,spring,166
Here Is Gone,Goo Goo Dolls,Springlike,10208,spring,166
Ballad of a Teenage Queen,Johnny Cash,Springlike,10208,spring,166
It''s Only a Paper Moon,Ella Fitzgerald,Springlike,10208,spring,166
I''ve Got the World on a String,Ella Fitzgerald,Springlike,10208,spring,166
You Send Me,Aretha Franklin,Springlike,10208,spring,166
You''re All I Need to Get By,Marvin Gaye,Springlike,10208,spring,166
Ruby Tuesday,The Rolling Stones,Springlike,10208,spring,166
I Love Paris,Cole Porter,Springlike,10208,spring,166
That''s Amore,Dean Martin,Springlike,10208,spring,166
Bluebird,Paul McCartney,Springlike,10208,spring,166
On Green Dolphin Street,John Coltrane,Springlike,10208,spring,166
(Now and Then There''s) A Fool Such as I,Elvis Presley,Springlike,10208,spring,166
You and Me,Aretha Franklin,Springlike,10208,spring,166
Thank You for Loving Me,Bon Jovi,Springlike,10208,spring,166
Polka Dots and Moonbeams,Frank Sinatra,Springlike,10208,spring,166
Swing Spring,Miles Davis,Springlike,10208,spring,166
Fools Rush In,Tommy Dorsey,Springlike,10208,spring,166
A Foggy Day,Ella Fitzgerald,Springlike,10208,spring,166
Ev''ry Time We Say Goodbye,Ella Fitzgerald,Springlike,10208,spring,166
Some Day My Prince Will Come,Miles Davis,Stately,10209,stately,150
Masqualero,Miles Davis Quintet,Stately,10209,stately,150
Fearless,Taylor Swift,Stately,10209,stately,150
Melancholia,Wynton Marsalis,Stately,10209,stately,150
Knozz-Moe-King,Wynton Marsalis,Stately,10209,stately,150
Think of One,Wynton Marsalis,Stately,10209,stately,150
Solar,Miles Davis,Stately,10209,stately,150
And the Band Played On,Wynton Marsalis,Stately,10209,stately,150
A Day in the Life,The Beatles,Stately,10209,stately,150
Let It Be,The Beatles,Stately,10209,stately,150
The Long and Winding Road,The Beatles,Stately,10209,stately,150
All You Need Is Love,The Beatles,Stately,10209,stately,150
Uprising,Muse,Stately,10209,stately,150
Cowboys Are Frequently Secretly Fond of Each Other,Willie Nelson,Stately,10209,stately,150
Sassy,Wynton Marsalis,Stately,10209,stately,150
I Thought About You,Miles Davis,Stately,10209,stately,150
Teo,Miles Davis,Stately,10209,stately,150
Someday My Prince Will Come,Miles Davis,Stately,10209,stately,150
Straight No Chaser,Thelonious Monk,Stately,10209,stately,150
Just A-Sittin'' and A-Rockin'',Duke Ellington,Stately,10209,stately,150
Nothing,Depeche Mode,Stately,10209,stately,150
New Orleans Blues,Wynton Marsalis,Stately,10209,stately,150
There Is No Greater Love,Miles Davis,Stately,10209,stately,150
Heroes,David Bowie,Stately,10209,stately,150
Willie Nelson (Take 3),Miles Davis,Stately,10209,stately,150
Softly  As in a Morning Sunrise,Miles Davis,Stately,10209,stately,150
Someday My Prince Will Come,Miles Davis,Stately,10209,stately,150
Filles de Kilimanjaro,Miles Davis,Stately,10209,stately,150
